1000PEPE,SELL,LIMIT,IOC,53136,0.0087332,0.0087847,FILLED,25080,53136,1740949632449,464.0473152
1000SHIB,SELL,LIMIT,IOC,1668,0.014776,0.014866,FILLED,1668,1668,1740949635096,24.646368
NEIRO,SELL,LIMIT,IOC,2363048,0.00036672,0.00037020,FILLED,2363048,2363048,1740949635603,866.5769625600001
TRX,SELL,LIMIT,IOC,5001,0.24327,0.24482,FILLED,2870,5001,1740949635603,1216.5932699999998
BERA,SELL,LIMIT,IOC,38.0,8.601293,8.683000,FILLED,38.0,38.0,1740949636402,326.849134
ACT,SELL,LIMIT,IOC,9613,0.2011239,0.2031572,FILLED,1235,9613,1740949638717,1933.4040507
ADA,SELL,LIMIT,IOC,721,1.03176,1.03640,FILLED,721,721,1740949638717,743.89896
XRP,SELL,LIMIT,IOC,255.3,2.8521,2.8657,FILLED,255.3,255.3,1740949638717,728.1411300000001
MOODENG,SELL,LIMIT,IOC,1602,0.0602503,0.0608200,FILLED,880,1602,1740949641783,96.5209806
YGG,BUY,LIMIT,IOC,44,0.3038110,0.2996000,FILLED,44,44,1740949645057,13.367684
RSR,SELL,LIMIT,IOC,879,0.008150,0.008227,FILLED,879,879,1740949653290,7.163849999999999
IP,SELL,LIMIT,IOC,16.0,5.882898,5.969201,FILLED,5.9,16.0,1740949654688,94.126368
BERA,SELL,LIMIT,IOC,22.8,8.583803,8.664000,FILLED,22.8,22.8,1740949654688,195.7107084
